Year,Team,Index,kenpom_Rk,kenpom_NetRtg,kenpom_ORtg,kenpom_ORtg_Rank,kenpom_DRtg,kenpom_DRtg_Rank,kenpom_AdjT,kenpom_AdjT_Rank,kenpom_Luck,kenpom_Luck_Rank,kenpom_SOS_NetRtg,kenpom_SOS_NetRtg_Rank,kenpom_SOS_ORtg,kenpom_SOS_ORtg_Rank,kenpom_SOS_DRtg,kenpom_SOS_DRtg_Rank,kenpom_NCSOS_NetRtg,kenpom_NCSOS_NetRtg_Rank
2022,Mount St. Mary's,194,246,-6.56,96.1,301,102.6,170,63.3,341,-0.036,261,-7.3,325,99.2,319,106.5,308,0.27,149
2022,Elon,85,247,-6.58,99.9,236,106.5,252,65.8,253,-0.055,305,2.23,110,104.6,102,102.3,125,8.96,12
2022,Montana,190,248,-6.67,100.2,234,106.8,257,65.3,274,0.026,121,-7.47,329,100.6,261,108.0,349,-6.67,324
2022,UMass Lowell,334,249,-6.7,96.2,300,102.9,175,67.5,151,-0.063,311,-7.13,322,100.0,289,107.1,333,-2.22,227
2022,Western Illinois,367,250,-6.77,100.4,227,107.1,262,70.6,29,-0.012,204,-5.9,290,102.6,166,108.5,355,-5.79,312
2022,Stony Brook,302,251,-6.77,104.1,155,110.9,321,68.2,111,0.099,20,-6.65,314,99.4,315,106.0,294,-1.28,197
2022,South Florida,284,252,-6.83,90.9,349,97.7,79,65.0,290,-0.015,210,3.92,98,104.1,114,100.2,82,-3.53,260
2022,Georgia Southern,105,253,-7.3,96.1,302,103.4,188,66.0,245,0.038,102,-1.87,186,100.8,244,102.7,142,-0.51,172
2022,Youngstown St.,381,254,-7.49,102.8,177,110.3,310,66.6,207,0.002,168,-9.69,356,98.1,344,107.7,346,-6.97,329
2022,Northeastern,218,255,-7.65,97.0,285,104.6,216,64.4,320,-0.064,314,-0.92,161,103.8,121,104.8,245,-0.05,157
2022,Portland St.,243,256,-7.69,95.7,304,103.4,187,71.0,21,-0.015,211,-6.57,313,101.5,216,108.0,348,-0.22,160
2022,Manhattan,164,257,-7.73,100.5,224,108.2,279,68.6,97,0.097,22,-3.27,224,100.0,285,103.3,168,-6.38,321
2022,Canisius,43,258,-7.8,97.4,277,105.2,224,68.2,114,0.045,79,-1.29,175,102.0,192,103.3,166,0.57,140
2022,Tennessee Tech,311,259,-7.94,99.9,241,107.8,276,69.3,64,-0.086,340,-2.62,204,100.6,260,103.2,164,3.56,69
2022,Eastern Kentucky,82,260,-7.95,101.2,206,109.2,291,70.9,24,-0.12,355,-6.22,303,100.1,284,106.3,301,-5.62,310
2022,UC San Diego,328,261,-8.0,101.6,197,109.6,297,67.9,125,0.006,160,-4.2,250,99.3,318,103.5,175,-4.2,280
2022,USC Upstate,340,262,-8.05,102.2,193,110.3,309,68.6,98,0.067,49,-3.25,223,100.6,257,103.9,202,3.49,70
2022,Presbyterian,245,263,-8.06,96.4,296,104.5,214,64.1,328,-0.044,283,-2.89,210,101.8,200,104.7,241,3.56,67
2022,Lipscomb,152,264,-8.09,102.3,192,110.3,311,69.2,70,0.013,148,-3.1,219,101.3,218,104.4,230,3.25,76
2022,Alcorn St.,8,265,-8.09,97.3,279,105.4,231,67.8,128,0.128,4,-3.83,238,99.4,313,103.3,167,14.22,2
2022,Miami OH,178,266,-8.17,103.5,164,111.7,333,67.7,132,-0.043,280,-4.95,265,100.8,241,105.8,279,-3.73,267
2022,Ball St.,20,267,-8.39,101.4,203,109.8,302,69.9,46,0.021,134,-5.4,277,100.8,240,106.2,297,-5.98,317
2022,Louisiana Monroe,157,268,-8.4,101.0,212,109.4,292,67.7,131,0.005,161,-2.17,195,100.7,254,102.8,150,1.34,125
2022,Air Force,2,269,-8.48,95.5,306,104.0,208,63.2,342,0.068,48,1.53,117,103.5,130,102.0,119,-8.8,348
2022,New Orleans,206,270,-8.5,97.0,284,105.5,232,72.2,10,0.038,100,-8.87,354,99.8,300,108.7,356,-3.61,263
2022,Loyola MD,161,271,-8.58,96.4,297,104.9,220,64.6,316,-0.037,265,-8.62,349,98.8,329,107.4,339,-4.7,290
2022,North Florida,216,272,-8.63,97.2,280,105.8,241,67.7,133,0.003,166,1.24,119,103.8,120,102.6,138,14.05,3
2022,Tennessee St.,310,273,-8.63,98.0,267,106.6,254,67.5,146,-0.054,301,-7.07,321,98.3,339,105.4,265,-8.23,346
2022,Southeastern Louisiana,287,274,-8.72,102.8,180,111.5,331,70.6,31,0.109,13,-6.2,302,99.7,307,105.9,285,1.83,110
2022,FIU,88,275,-8.8,97.3,278,106.1,248,66.7,201,0.05,72,-4.64,258,101.3,220,105.9,288,-11.13,358
2022,Cal St. Bakersfield,38,276,-9.11,97.5,275,106.6,255,64.4,319,-0.052,297,-2.22,199,100.8,243,103.0,160,0.64,138
2022,Jackson St.,134,277,-9.2,93.3,332,102.5,165,63.7,337,-0.002,181,-4.29,252,99.7,308,104.0,207,10.93,6
2022,Dixie St.,348,278,-9.26,95.6,305,104.9,219,71.4,17,0.032,112,-0.4,151,102.2,182,102.6,137,-1.27,196
2022,Pepperdine,240,279,-9.7,97.4,276,107.1,261,69.9,48,-0.023,231,3.31,103,104.1,112,100.8,103,-0.66,177
2022,Duquesne,77,280,-9.85,98.8,255,108.7,281,65.9,248,-0.047,287,1.64,116,103.2,146,101.5,112,-4.07,277
2022,Prairie View A&M,244,281,-9.94,97.1,281,107.0,260,70.3,38,-0.034,255,-3.11,220,99.9,293,103.0,157,16.98,1
2022,Hartford,113,282,-10.05,101.1,210,111.2,324,67.2,174,-0.05,294,-7.77,334,98.9,328,106.7,313,-5.32,301
2022,Radford,252,283,-10.2,95.3,309,105.5,234,64.1,326,0.023,130,-3.27,225,100.9,237,104.2,214,5.57,32
2022,Bowling Green,29,284,-10.22,102.8,178,113.0,343,72.8,3,-0.011,201,-5.5,282,101.1,224,106.6,310,-8.17,344
2022,North Carolina Central,213,285,-10.34,96.7,289,107.0,259,67.6,141,0.044,82,-6.17,300,97.4,354,103.6,182,2.14,100
2022,Albany,7,286,-10.47,92.2,341,102.7,172,65.2,282,0.042,86,-6.07,296,100.2,281,106.3,299,-0.63,175
2022,Illinois Chicago,126,287,-10.52,99.4,246,109.9,303,69.2,67,0.059,62,-7.43,328,98.9,327,106.3,304,0.62,139
2022,San Jose St.,273,288,-10.62,98.9,253,109.5,296,65.4,269,-0.007,193,4.12,96,104.7,99,100.5,95,-2.71,241
2022,North Carolina A&T,212,289,-10.76,96.8,288,107.6,273,67.4,159,0.023,127,-3.19,222,100.5,269,103.7,184,2.74,89
2022,Binghamton,25,290,-10.76,94.9,316,105.6,236,67.1,182,-0.004,187,-6.47,311,100.5,265,107.0,327,-3.08,252
2022,Austin Peay,18,291,-10.83,94.8,318,105.6,235,64.6,313,0.066,50,-2.16,194,100.7,247,102.9,151,6.69,23
2022,Morgan St.,193,292,-10.97,94.4,322,105.4,230,71.9,13,-0.021,225,-7.3,324,96.9,356,104.2,216,1.87,109
2022,Pacific,237,293,-10.97,95.0,314,106.0,244,68.2,115,-0.048,293,-0.31,149,103.3,140,103.6,183,-3.43,258
2022,Denver,72,294,-11.08,99.8,242,110.9,322,66.4,222,-0.046,285,-5.58,283,101.9,196,107.5,341,-4.8,295
2022,Army,16,295,-11.12,96.5,295,107.6,272,68.8,89,0.025,124,-8.42,345,98.6,335,107.1,331,-3.99,274
2022,Western Carolina,366,296,-11.29,99.0,252,110.3,307,68.2,112,0.074,44,-0.55,154,105.0,87,105.5,268,-2.74,244
2022,Northern Illinois,221,297,-11.34,92.8,337,104.1,209,67.0,189,0.001,169,-2.89,211,102.3,176,105.2,258,0.73,135
2022,SIU Edwardsville,259,298,-11.47,94.0,326,105.5,233,68.5,103,-0.024,233,-4.41,254,100.6,259,105.0,251,-1.82,213
2022,Merrimack,176,299,-11.55,94.2,325,105.7,239,62.2,350,0.06,56,-7.61,333,99.0,322,106.6,311,-1.8,210
2022,Coppin St.,63,300,-11.71,92.0,344,103.7,198,72.2,8,-0.017,214,-3.28,226,99.9,294,103.2,162,5.5,34
2022,UT Rio Grande Valley,343,301,-11.8,99.9,239,111.7,332,71.8,15,-0.071,324,-1.47,179,100.6,264,102.0,120,-0.31,167
2022,Lehigh,149,302,-12.07,98.1,265,110.2,306,68.1,116,-0.015,209,-8.72,353,98.0,347,106.7,317,-5.47,304
2022,Grambling St.,109,303,-12.31,93.7,331,106.0,245,69.3,66,0.034,105,-4.46,256,98.6,336,103.0,161,10.22,9
2022,Stetson,300,304,-12.44,96.6,292,109.0,289,65.7,255,-0.009,196,-3.99,243,101.8,202,105.8,277,-0.96,183
2022,St. Thomas,297,305,-12.51,106.6,102,119.1,357,65.3,275,-0.084,337,-4.87,263,101.9,195,106.8,319,-2.16,226
2022,South Carolina St.,281,306,-12.56,93.3,333,105.8,242,70.0,44,0.074,42,-8.53,348,97.3,355,105.9,284,-4.76,293
2022,Tennessee Martin,309,307,-12.64,96.0,303,108.7,282,68.9,84,-0.041,276,-2.13,192,101.3,219,103.4,172,3.96,54
2022,Cal Poly,37,308,-12.72,93.0,336,105.8,240,64.6,314,-0.034,253,-3.31,227,100.2,279,103.5,179,-2.7,240
2022,Florida A&M,92,309,-12.73,94.9,315,107.6,274,65.5,264,0.097,23,-6.24,304,98.0,346,104.3,222,8.87,13
2022,McNeese St.,171,310,-12.97,97.7,273,110.7,319,69.6,55,-0.042,278,-5.44,279,100.2,283,105.6,270,4.8,43
2022,Alabama St.,6,311,-13.19,97.1,283,110.3,308,69.4,62,-0.002,179,-6.05,295,98.3,340,104.4,227,10.52,7
2022,UTSA,345,312,-13.2,94.3,324,107.5,271,68.7,94,-0.02,220,-2.21,198,101.6,205,103.8,196,-8.18,345
2022,Maryland Eastern Shore,169,313,-13.21,89.7,353,102.9,177,67.9,126,0.021,136,-5.49,281,98.3,342,103.8,192,5.06,39
2022,Alabama A&M,5,314,-13.5,87.3,355,100.8,130,66.6,212,0.034,108,-8.49,347,97.8,349,106.3,303,2.23,98
2022,North Alabama,210,315,-13.57,90.2,351,103.8,202,67.7,135,-0.064,313,-3.34,228,102.5,170,105.9,286,3.9,58
2022,Eastern Michigan,83,316,-13.6,93.7,330,107.4,265,69.2,68,0.025,122,-3.56,233,101.9,198,105.4,266,0.31,146
2022,Sacramento St.,261,317,-13.72,95.1,313,108.8,284,64.3,324,0.008,155,-6.02,293,101.2,222,107.2,337,0.88,133
2022,Central Michigan,47,318,-13.77,96.2,299,110.0,304,67.5,149,-0.001,176,-1.74,184,103.4,134,105.1,254,2.93,84
2022,Central Arkansas,45,319,-14.14,98.7,257,112.9,341,71.9,12,0.098,21,-1.2,171,103.0,152,104.2,217,8.37,17
2022,Sacred Heart,262,320,-14.17,101.3,204,115.5,352,67.4,161,-0.027,240,-8.67,351,97.8,350,106.5,306,-5.41,303
2022,Evansville,86,321,-14.19,92.6,339,106.8,256,64.1,329,-0.065,317,2.11,111,104.2,111,102.1,122,-2.55,236
2022,St. Francis NY,295,322,-14.21,94.7,320,108.9,287,66.6,208,-0.037,264,-7.83,335,98.5,338,106.3,302,-1.67,204
2022,Lafayette,146,323,-14.41,97.1,282,111.5,330,64.8,303,-0.041,275,-7.88,337,100.3,276,108.2,351,-0.24,163
2022,Idaho,123,324,-14.6,99.2,250,113.8,347,70.0,45,-0.028,243,-4.97,266,100.9,235,105.9,289,2.09,102
2022,St. Francis PA,263,325,-14.61,95.1,312,109.7,298,67.3,166,-0.075,328,-7.48,330,99.4,312,106.9,323,-2.03,221
2022,Hampton,112,326,-15.02,90.6,350,105.6,237,69.1,73,0.07,47,-5.46,280,99.0,324,104.5,231,-3.05,250
2022,Robert Morris,257,327,-15.16,98.4,261,113.6,345,66.7,206,-0.067,320,-6.28,308,100.4,273,106.6,312,2.68,91
2022,Little Rock,153,328,-15.18,96.9,286,112.1,336,66.7,205,0.075,39,-0.21,144,102.1,184,102.3,127,3.9,57
2022,Western Michigan,369,329,-15.21,96.9,287,112.1,335,64.0,331,-0.024,234,-2.48,203,103.4,132,105.9,287,4.56,44
2022,Northwestern St.,225,330,-15.42,98.4,263,113.8,346,71.2,18,-0.06,308,-4.65,260,100.7,249,105.4,263,6.27,26
2022,American,9,331,-16.2,94.4,323,110.6,317,64.9,291,0.003,167,-7.56,331,99.3,316,106.9,322,-3.92,271
2022,Cal St. Northridge,40,332,-16.2,93.9,328,110.2,305,64.9,293,0.029,118,-1.64,182,101.0,230,102.6,140,0.71,136
2022,Bethune Cookman,24,333,-16.68,93.1,335,109.8,300,65.8,251,0.039,97,-6.67,315,97.7,352,104.4,228,3.23,77
2022,Northern Arizona,219,334,-16.91,95.5,307,112.4,340,65.1,284,0.007,157,-5.18,271,101.6,210,106.8,318,0.2,153
2022,Milwaukee,182,335,-17.04,91.7,346,108.8,283,66.8,196,-0.047,289,-8.13,341,99.4,314,107.5,342,-3.67,265
2022,Bucknell,33,336,-17.09,99.9,237,117.0,356,67.7,136,0.039,98,-6.27,307,100.4,271,106.7,315,-1.51,201
2022,Houston Baptist,120,337,-17.14,95.2,311,112.3,339,68.8,92,-0.002,180,-8.68,352,99.7,305,108.4,354,-1.16,189
2022,William & Mary,371,338,-17.33,90.2,352,107.5,270,68.8,93,0.015,143,-1.13,170,102.6,167,103.7,189,-2.06,223
2022,Idaho St.,124,339,-17.54,93.9,329,111.4,328,63.9,333,-0.038,268,-4.94,264,101.0,229,105.9,290,1.54,117
2022,Chicago St.,52,340,-17.64,95.5,308,113.1,344,65.6,257,0.04,90,-2.01,191,100.4,272,102.4,130,-5.14,300
2022,Southern Miss,292,341,-17.85,94.0,327,111.8,334,67.1,187,0.034,106,-0.2,143,102.7,163,102.9,153,-1.21,190
2022,NJIT,197,342,-18.31,89.4,354,107.7,275,66.0,244,0.092,25,-7.03,320,100.0,286,107.0,329,-6.65,323
2022,Green Bay,111,343,-18.52,91.9,345,110.4,313,64.7,311,-0.116,352,-6.48,312,99.9,291,106.4,305,2.81,87
2022,Nebraska Omaha,200,344,-18.66,97.8,271,116.4,353,69.9,50,-0.055,303,-2.18,196,104.4,107,106.6,309,3.56,68
2022,Fairleigh Dickinson,90,345,-19.7,94.8,317,114.5,350,69.6,54,-0.051,296,-5.36,275,99.9,292,105.3,260,5.54,33
2022,Central Connecticut,46,346,-19.71,91.5,347,111.2,326,64.6,315,0.032,113,-6.39,310,99.7,304,106.1,296,-1.44,200
2022,Charleston Southern,49,347,-19.94,92.3,340,112.2,338,68.9,81,-0.002,178,-3.74,235,100.6,262,104.3,226,0.38,143
2022,North Dakota,214,348,-19.95,96.6,294,116.5,354,67.4,164,-0.02,222,-5.68,285,102.1,187,107.8,347,-5.97,316
2022,Holy Cross,118,349,-20.07,91.2,348,111.3,327,67.1,184,0.059,60,-8.18,342,99.0,325,107.2,336,-4.08,278
2022,Lamar,147,350,-20.15,92.0,343,112.2,337,66.1,240,-0.065,315,-1.86,185,100.8,239,102.7,143,-1.0,184
2022,Columbia,61,351,-21.02,93.2,334,114.2,348,69.5,58,-0.004,186,-4.16,248,100.9,234,105.1,253,-7.91,341
2022,Arkansas Pine Bluff,14,352,-21.52,97.8,269,119.3,358,67.1,185,0.009,153,-3.84,240,98.8,331,102.6,134,12.05,5
2022,Incarnate Word,128,353,-21.92,94.8,319,116.7,355,64.6,312,-0.008,194,-6.39,309,100.5,268,106.9,320,1.05,129
2022,Maine,163,354,-22.06,92.2,342,114.3,349,66.2,229,-0.048,290,-5.75,286,99.9,290,105.7,276,1.33,126
2022,Mississippi Valley St.,186,355,-22.53,92.7,338,115.3,351,70.8,27,-0.1,345,-6.26,306,97.9,348,104.2,213,4.98,40
2022,Delaware St.,71,356,-24.29,86.2,356,110.5,314,68.4,105,-0.118,354,-6.08,298,98.2,343,104.2,218,-0.81,181
2022,Eastern Illinois,81,357,-25.72,83.2,357,108.9,285,64.7,305,-0.0,174,-3.53,231,100.7,251,104.2,215,-2.12,225
2022,IUPUI,122,358,-31.57,79.4,358,110.9,323,62.3,346,-0.055,304,-7.84,336,99.6,310,107.5,340,-4.7,291
2023,Connecticut,62,1,29.86,120.8,3,90.9,7,66.6,204,-0.056,304,10.39,17,109.7,29,99.3,14,-1.75,208
2023,Houston,119,2,27.72,118.1,11,90.4,5,63.5,339,0.023,122,4.56,89,107.2,95,102.6,81,-0.03,161
2023,UCLA,331,3,27.29,115.2,21,88.0,2,66.1,235,-0.009,218,8.7,39,109.2,38,100.5,47,0.15,155
2023,Alabama,4,4,27.28,115.5,20,88.2,3,72.6,4,0.057,56,11.07,11,110.2,16,99.2,10,10.46,4
2023,Texas,312,5,24.43,116.5,15,92.1,13,68.8,98,0.017,140,11.91,7,111.1,3,99.2,12,-0.76,183
2023,Tennessee,308,6,23.8,111.3,64,87.5,1,65.1,288,-0.063,317,8.69,40,109.2,40,100.5,46,2.76,86
2023,Purdue,248,7,23.24,117.7,12,94.5,24,64.2,324,0.021,129,9.17,32,110.1,20,100.9,53,0.71,138
2023,Gonzaga,108,8,23.02,122.3,1,99.3,73,70.3,39,0.08,32,8.26,45,110.1,17,101.9,70,7.81,12
2023,Kansas,138,9,22.85,114.6,25,91.8,11,69.2,75,0.082,28,13.38,1,111.0,5,97.6,2,6.59,21
2023,Marquette,166,10,22.38,119.1,7,96.7,43,68.1,136,0.009,162,9.31,30,109.5,32,100.2,36,-1.15,193
2023,Arizona,11,11,21.9,118.2,10,96.3,39,72.0,13,0.027,109,8.32,44,107.5,85,99.2,11,3.12,77
2023,Creighton,65,12,21.83,115.0,23,93.2,14,67.8,143,-0.068,325,11.15,10,111.0,4,99.8,26,5.97,27
2023,Saint Mary's,266,13,21.24,112.6,44,91.4,10,61.6,359,0.006,167,6.45,67,109.7,28,103.2,99,3.94,59
2023,San Diego St.,271,14,20.34,110.8,75,90.4,4,65.7,262,0.075,36,9.58,27,110.4,10,100.8,51,6.8,17
2023,Xavier,379,15,19.95,118.5,8,98.6,64,70.5,33,0.005,175,10.42,16,110.3,13,99.9,27,3.4,70
2023,Baylor,21,16,19.68,121.3,2,101.6,107,66.5,215,0.021,127,12.33,6,110.4,11,98.0,3,1.31,115
2023,Florida Atlantic,93,17,19.38,115.1,22,95.7,34,67.6,158,0.056,57,2.65,109,106.2,109,103.6,105,-2.85,251
2023,Duke,76,18,19.35,113.2,40,93.9,16,64.9,298,0.051,64,7.65,51,109.7,27,102.1,74,1.77,102
2023,West Virginia,365,19,18.82,116.9,14,98.1,58,68.5,116,-0.068,324,12.45,5,110.5,8,98.1,4,2.18,92
2023,Memphis,172,20,18.53,114.6,26,96.1,38,71.1,22,-0.051,294,7.27,60,108.2,64,101.0,56,5.98,26
2023,Kansas St.,139,21,18.51,113.5,37,95.0,27,70.1,42,0.035,90,10.35,18,109.2,39,98.8,5,-3.05,256
2023,Arkansas,13,22,18.05,112.1,54,94.0,17,69.6,49,-0.042,280,10.29,20,109.7,25,99.4,16,3.24,74
2023,Maryland,168,23,17.99,113.5,36,95.6,32,64.2,326,-0.023,249,8.94,34,109.5,34,100.5,49,-3.9,278
2023,Miami FL,177,24,17.94,119.1,6,101.2,99,68.8,97,0.027,108,7.3,59,108.8,46,101.5,62,-2.67,245
2023,TCU,304,25,17.78,112.1,53,94.3,23,69.7,48,-0.036,273,10.71,12,109.7,24,99.0,7,-7.52,339
2023,Michigan St.,180,26,17.61,114.2,27,96.6,42,64.7,306,0.011,160,12.57,3,112.1,1,99.5,17,5.45,36
2023,Kentucky,142,27,17.4,116.2,17,98.8,68,65.8,256,-0.019,239,8.52,42,109.1,44,100.5,48,0.53,142
2023,Utah St.,347,28,17.39,116.3,16,98.9,70,68.6,111,0.006,169,6.84,65,108.4,59,101.5,63,2.87,83
2023,Iowa St.,133,29,17.04,108.1,114,91.0,8,64.1,328,-0.033,268,12.56,4,112.1,2,99.5,18,-1.36,198
2023,Indiana,129,30,17.03,114.2,28,97.2,45,67.8,145,0.022,125,10.69,13,110.5,7,99.9,28,-3.56,266
2023,North Texas,217,31,16.89,111.0,70,94.1,18,59.1,363,0.071,41,3.08,105,106.0,116,102.9,88,1.23,121
2023,Auburn,17,32,16.77,112.5,46,95.7,33,67.6,160,-0.018,236,9.68,26,109.4,35,99.7,22,3.38,71
2023,Texas A&M,313,33,16.71,113.7,34,97.0,44,65.9,245,0.045,74,7.3,58,108.3,60,101.0,58,-2.99,253
2023,Virginia,356,34,16.37,110.8,72,94.5,25,61.5,360,0.027,113,5.73,76,108.4,57,102.7,82,1.52,108
2023,Illinois,125,35,16.22,111.1,68,94.9,26,69.5,58,-0.053,296,8.8,36,109.1,43,100.3,40,-6.42,324
2023,Penn St.,239,36,16.04,117.2,13,101.1,96,64.3,320,-0.003,204,10.08,24,109.5,33,99.4,15,-4.9,304
2023,Boise St.,26,37,15.85,110.9,71,95.1,28,66.2,223,0.006,170,6.85,64,108.7,47,101.8,69,0.93,132
2023,Northwestern,224,38,15.59,109.9,88,94.3,22,64.4,315,0.025,117,9.29,31,109.3,37,100.1,33,-4.28,291
2023,Rutgers,258,39,15.53,106.3,151,90.8,6,65.7,264,-0.105,355,7.8,49,109.6,31,101.8,68,-7.51,338
2023,Providence,247,40,15.39,116.2,18,100.8,92,66.7,202,-0.018,237,7.6,53,108.6,53,101.0,55,-8.75,352
2023,Iowa,132,41,15.39,120.0,4,104.6,168,69.5,63,-0.051,295,9.75,25,108.8,45,99.1,8,-2.45,239
2023,Oregon,234,42,15.13,112.9,42,97.8,53,66.6,205,-0.024,253,9.06,33,108.3,63,99.2,13,5.96,28
2023,North Carolina,211,43,15.01,112.2,51,97.2,46,68.8,99,-0.072,327,7.68,50,109.2,41,101.5,61,6.63,20
2023,Michigan,179,44,14.96,112.3,48,97.4,47,67.4,168,-0.078,336,9.53,28,109.8,23,100.3,39,-0.01,160
2023,USC,339,45,14.85,112.3,49,97.5,49,68.0,140,0.013,149,7.6,52,107.2,93,99.6,19,1.15,125
2023,Oklahoma St.,231,46,14.69,106.6,146,91.9,12,67.4,167,-0.02,243,11.32,8,110.3,12,99.0,6,0.46,145
2023,UAB,324,47,14.64,112.5,45,97.9,54,70.5,31,-0.021,245,1.82,119,105.7,129,103.9,114,-4.86,302
2023,Liberty,150,48,14.54,112.1,55,97.5,51,64.8,302,-0.038,275,-1.8,194,103.9,207,105.7,189,1.21,122
2023,Ohio St.,229,49,14.11,115.7,19,101.6,106,65.9,247,-0.12,361,11.18,9,110.2,14,99.1,9,-2.53,241
2023,Cincinnati,54,50,13.99,112.0,56,98.0,57,68.6,112,-0.032,267,4.53,90,107.5,84,103.0,91,-2.75,250
2023,Villanova,355,51,13.7,113.4,39,99.7,78,63.8,333,-0.075,330,10.12,22,110.1,18,100.0,31,3.84,63
2023,N.C. State,196,52,13.55,113.6,35,100.0,82,69.0,91,0.02,131,5.5,78,108.5,54,103.0,93,-5.02,306
2023,Mississippi St.,185,53,13.49,104.8,176,91.4,9,63.6,336,-0.008,213,6.98,63,108.0,70,101.0,59,-3.89,277
2023,Oklahoma,230,54,13.41,110.8,74,97.4,48,65.2,285,-0.044,284,12.75,2,109.8,22,97.1,1,3.66,66
2023,Arizona St.,12,55,13.26,109.0,101,95.8,35,68.1,137,0.047,69,8.4,43,108.4,56,100.0,32,0.78,135
2023,UCF,330,56,13.21,109.0,100,95.8,36,64.7,309,-0.11,358,4.64,87,107.3,90,102.7,84,-0.58,176
2023,Missouri,187,57,13.07,118.3,9,105.3,180,68.7,102,0.107,10,7.33,56,107.7,80,100.3,41,-5.09,308
2023,Seton Hall,277,58,13.06,107.2,133,94.1,20,66.2,227,-0.057,306,10.12,23,109.9,21,99.8,25,2.49,90
2023,Pittsburgh,241,59,12.86,114.2,29,101.3,103,67.3,171,0.031,98,5.1,81,108.2,66,103.1,95,-2.73,249
2023,VCU,350,60,12.84,106.6,144,93.8,15,67.9,142,0.02,130,0.79,129,105.0,151,104.2,122,-1.77,209
2023,Wisconsin,374,61,12.82,106.9,140,94.1,19,63.6,337,0.005,177,10.57,14,110.8,6,100.2,35,0.73,136
2023,Nevada,201,62,12.74,111.8,58,99.1,71,65.9,246,0.033,92,6.98,62,108.6,50,101.7,66,3.34,72
2023,Texas Tech,317,63,12.73,111.5,60,98.7,66,67.1,180,-0.08,339,9.34,29,109.7,30,100.3,42,-7.27,336
2023,Utah Valley,349,64,12.63,107.9,119,95.3,29,70.1,41,0.036,87,3.2,103,106.5,104,103.3,100,4.6,48
2023,Yale,380,65,12.63,110.1,86,97.5,50,66.2,224,-0.053,297,0.16,139,104.8,156,104.6,135,0.1,156
2023,New Mexico,204,66,12.26,114.7,24,102.5,120,71.6,17,-0.03,263,4.81,84,107.4,89,102.6,80,-1.02,188
2023,Washington St.,361,67,12.11,111.3,65,99.2,72,64.3,319,-0.079,337,8.25,46,108.7,48,100.4,43,4.5,51
2023,Clemson,55,68,12.04,110.4,82,98.4,61,68.1,135,0.002,189,2.39,113,107.2,94,104.8,148,-5.75,315
2023,Drake,74,69,11.9,108.4,108,96.5,40,66.3,220,0.015,144,-1.77,191,103.9,205,105.7,188,-2.18,230
2023,Colorado,59,70,11.86,107.3,128,95.5,30,68.7,104,-0.066,321,7.91,48,107.7,79,99.8,24,3.06,78
2023,Charleston,48,71,11.85,110.6,78,98.7,67,70.8,29,0.041,79,-5.28,292,102.2,288,107.5,284,-2.34,237
2023,Oral Roberts,233,72,11.65,113.9,32,102.2,116,70.2,40,0.11,9,-4.02,259,103.8,218,107.8,299,7.06,15
2023,Sam Houston St.,268,73,11.63,105.8,157,94.1,21,64.4,314,0.07,44,2.82,108,105.9,118,103.1,98,6.49,24
2023,Florida,91,74,11.48,107.0,139,95.5,31,69.3,70,-0.077,332,8.9,35,109.4,36,100.5,44,5.34,38
2023,Utah,346,75,11.46,107.3,129,95.8,37,66.0,237,-0.077,333,6.16,71,107.0,98,100.8,52,-4.05,284
2023,Iona,131,76,11.35,110.7,76,99.4,74,68.7,103,0.012,155,-3.28,236,102.6,277,105.9,198,4.03,55
2023,BYU,19,77,11.22,108.9,103,97.7,52,69.4,65,-0.103,353,4.72,85,107.8,76,103.1,96,1.09,128
2023,Kent St.,141,78,11.2,107.7,121,96.5,41,67.7,154,0.019,138,-1.35,179,106.1,113,107.4,279,3.04,79
2023,Dayton,68,79,11.12,109.8,89,98.6,65,62.2,354,-0.056,303,-0.17,142,104.3,185,104.4,131,-2.13,227
2023,Virginia Tech,357,80,10.51,113.9,31,103.4,139,66.6,211,-0.066,320,5.17,79,107.9,72,102.8,86,-4.12,285
2023,Vanderbilt,353,81,10.29,113.9,30,103.7,143,66.6,206,0.084,26,8.7,38,108.6,52,99.9,29,1.98,98
2023,St. John's,296,82,10.28,108.3,111,98.0,56,73.3,1,-0.013,230,7.18,61,108.1,68,100.9,54,-7.58,341
2023,Marshall,167,83,9.66,111.0,69,101.3,104,71.9,14,-0.063,316,-3.04,229,103.5,236,106.5,225,-3.82,276
2023,Stanford,298,84,9.45,113.8,33,104.3,157,65.6,269,-0.125,362,7.59,54,107.2,92,99.6,21,-0.4,171
2023,Santa Clara,274,85,9.41,110.3,84,100.8,94,69.8,46,0.072,38,3.68,95,107.9,73,104.2,124,0.46,146
2023,Wake Forest,359,86,9.05,112.1,52,103.1,133,69.4,66,-0.012,227,5.12,80,107.8,77,102.7,83,-2.32,236
2023,Toledo,319,87,8.83,119.5,5,110.6,295,69.5,60,0.035,89,-3.09,230,103.9,204,107.0,261,-1.43,200
2023,Louisiana,156,88,8.51,111.4,61,102.9,130,68.3,124,0.06,53,0.03,140,104.0,201,104.0,116,0.04,158
2023,Hofstra,117,89,8.39,110.8,73,102.4,118,67.1,177,0.036,85,-2.36,211,102.9,259,105.3,175,6.77,19
2023,Bradley,30,90,8.27,106.8,142,98.5,63,65.3,279,0.059,54,-1.15,174,103.5,235,104.6,136,-0.05,162
